total_screen_time_minutes,daily_limit_minutes,late_night_minutes,longest_session_minutes,restricted_app_attempts_today,rule_violations_7d,frequent_app_opens_today,risk_points,risk_label
412,120,0,33,2,0,14,2,Low Risk
126,120,26,48,0,0,34,6,High Risk
0,60,0,106,0,0,33,3,Moderate Risk
160,120,0,3,0,0,5,2,Low Risk
242,180,0,78,4,2,0,4,Moderate Risk
289,240,0,120,0,0,0,3,Moderate Risk
311,120,0,0,0,1,1,2,Low Risk
110,240,58,22,1,1,22,4,Moderate Risk
59,180,0,0,3,3,10,4,Moderate Risk
129,60,0,51,0,0,0,2,Low Risk
8,180,0,94,3,6,4,5,Moderate Risk
172,120,0,74,0,0,2,2,Low Risk
94,120,0,0,0,0,9,0,Low Risk
145,240,0,111,0,2,4,1,Low Risk
232,60,0,184,0,0,9,3,Moderate Risk
138,120,0,58,0,2,3,2,Low Risk
1,120,0,40,0,0,4,0,Low Risk
14,240,0,107,2,1,1,1,Low Risk
290,180,0,52,0,0,13,2,Low Risk
117,60,0,39,0,1,9,2,Low Risk
27,60,0,67,1,3,14,2,Low Risk
124,60,0,43,0,0,6,2,Low Risk
204,120,5,30,1,0,6,4,Moderate Risk
329,120,0,92,0,0,18,5,Moderate Risk
217,180,0,69,0,0,3,2,Low Risk
283,240,0,24,0,0,13,2,Low Risk
102,180,0,65,1,0,0,0,Low Risk
3,240,0,81,1,0,17,2,Low Risk
116,180,0,0,8,0,11,2,Low Risk
164,240,0,81,0,7,0,2,Low Risk
192,60,0,36,0,0,8,2,Low Risk
294,60,0,156,0,0,8,3,Moderate Risk
211,60,0,100,0,1,22,5,Moderate Risk
49,60,113,38,0,0,37,4,Moderate Risk
105,240,0,103,0,1,3,1,Low Risk
169,240,0,0,0,0,11,0,Low Risk
206,240,0,0,0,0,6,0,Low Risk
0,60,0,5,0,0,39,2,Low Risk
264,60,0,40,0,1,6,2,Low Risk
166,240,0,186,0,0,11,1,Low Risk
142,60,0,8,0,0,1,2,Low Risk
166,240,0,1,2,0,6,0,Low Risk
0,180,0,95,0,0,28,3,Moderate Risk
151,180,0,83,0,3,0,2,Low Risk
123,240,0,32,0,0,1,0,Low Risk
98,120,0,0,1,0,3,0,Low Risk
120,60,0,37,2,0,7,2,Low Risk
86,60,0,61,3,0,3,4,Moderate Risk
120,120,0,0,1,0,7,0,Low Risk
215,240,0,0,0,0,8,0,Low Risk
370,120,0,169,0,0,15,3,Moderate Risk
245,240,0,7,0,4,15,4,Moderate Risk
14,60,0,148,0,0,5,1,Low Risk
264,120,0,62,1,4,9,4,Moderate Risk
160,60,28,85,1,1,0,4,Moderate Risk
218,240,20,59,0,0,0,2,Low Risk
317,180,0,15,2,0,7,2,Low Risk
77,60,0,53,0,10,12,4,Moderate Risk
158,60,0,63,0,0,12,2,Low Risk
164,180,0,21,1,0,15,0,Low Risk
203,240,0,0,0,0,7,0,Low Risk
174,60,0,0,0,0,5,2,Low Risk
67,120,3,43,0,1,7,2,Low Risk
158,240,0,37,0,1,11,0,Low Risk
63,120,65,93,0,0,14,3,Moderate Risk
298,60,111,81,1,0,0,4,Moderate Risk
155,180,0,18,1,0,13,0,Low Risk
52,240,0,38,3,0,0,2,Low Risk
132,240,33,19,0,0,14,2,Low Risk
139,180,1,51,0,0,28,4,Moderate Risk
6,60,0,48,0,0,10,0,Low Risk
126,180,0,17,0,3,2,2,Low Risk
83,120,0,62,4,3,12,4,Moderate Risk
59,240,80,82,0,0,8,2,Low Risk
48,120,0,43,0,1,9,0,Low Risk
45,180,0,0,0,0,0,0,Low Risk
189,180,4,0,2,1,2,4,Moderate Risk
18,180,0,27,0,3,17,4,Moderate Risk
8,60,9,21,1,0,1,2,Low Risk
88,180,0,84,0,2,6,0,Low Risk
366,240,0,45,1,0,4,2,Low Risk
44,60,0,80,0,0,20,2,Low Risk
35,180,0,63,6,0,15,2,Low Risk
7,180,110,42,0,2,12,2,Low Risk
133,180,0,73,0,0,0,0,Low Risk
110,240,3,68,0,0,13,2,Low Risk
288,60,0,19,0,0,19,4,Moderate Risk
291,180,0,0,0,0,13,2,Low Risk
46,60,0,49,0,1,7,0,Low Risk
176,60,0,21,2,0,15,2,Low Risk
228,60,0,106,0,0,1,3,Moderate Risk
11,240,0,52,0,0,2,0,Low Risk
172,240,0,53,0,0,10,0,Low Risk
311,120,0,0,1,2,18,4,Moderate Risk
328,240,0,86,0,0,1,2,Low Risk
180,240,0,7,0,0,11,0,Low Risk
105,180,0,33,1,1,7,0,Low Risk
110,60,0,35,0,1,7,2,Low Risk
278,60,6,68,0,6,0,6,High Risk
135,60,0,189,1,0,24,5,Moderate Risk
157,240,0,0,0,2,5,0,Low Risk
105,120,77,54,0,0,6,2,Low Risk
0,240,0,80,1,2,19,2,Low Risk
180,120,0,0,0,5,18,6,High Risk
24,60,0,21,5,0,32,4,Moderate Risk
119,240,0,61,0,0,0,0,Low Risk
201,60,0,36,0,0,0,2,Low Risk
98,180,0,19,0,0,18,2,Low Risk
121,180,20,54,1,0,18,4,Moderate Risk
223,180,0,221,1,0,1,3,Moderate Risk
128,180,0,149,0,1,24,3,Moderate Risk
44,240,0,16,0,3,8,2,Low Risk
232,180,0,0,2,0,12,2,Low Risk
195,180,0,5,0,2,0,2,Low Risk
219,120,99,21,0,0,34,6,High Risk
9,120,0,45,0,0,13,0,Low Risk
44,120,0,9,1,1,18,2,Low Risk
252,240,0,36,0,4,18,6,High Risk
97,240,0,0,0,2,5,0,Low Risk
53,120,0,70,0,5,20,4,Moderate Risk
140,60,0,0,0,4,7,4,Moderate Risk
265,180,0,0,0,1,36,4,Moderate Risk
180,180,0,129,0,0,5,1,Low Risk
97,60,0,64,0,3,0,4,Moderate Risk
215,180,0,66,2,0,16,4,Moderate Risk
199,120,30,7,0,2,7,4,Moderate Risk
91,240,0,40,0,0,9,0,Low Risk
242,60,0,0,0,4,26,6,High Risk
23,120,0,51,0,0,9,0,Low Risk
79,180,0,57,0,0,29,2,Low Risk
138,60,19,65,0,0,15,4,Moderate Risk
0,60,0,102,1,0,3,1,Low Risk
228,120,0,75,0,0,5,2,Low Risk
185,180,0,100,0,0,10,3,Moderate Risk
252,240,0,42,0,0,13,2,Low Risk
322,60,0,0,0,0,13,2,Low Risk
228,180,0,104,0,1,34,5,Moderate Risk
171,180,43,69,6,0,17,6,High Risk
397,120,0,15,0,0,8,2,Low Risk
223,60,0,35,1,0,1,2,Low Risk
162,60,0,72,0,7,0,4,Moderate Risk
76,180,0,161,5,0,13,3,Moderate Risk
358,240,0,42,1,0,25,4,Moderate Risk
129,120,0,80,0,0,16,4,Moderate Risk
155,180,0,84,0,0,13,0,Low Risk
14,240,0,143,2,0,1,1,Low Risk
201,120,0,9,0,2,26,4,Moderate Risk
0,60,0,6,3,0,13,2,Low Risk
274,180,24,145,0,1,0,5,Moderate Risk
0,180,0,72,0,3,21,4,Moderate Risk
57,60,0,113,0,3,6,3,Moderate Risk
360,180,0,104,0,0,0,3,Moderate Risk
148,240,85,37,0,0,15,2,Low Risk
187,240,21,107,5,1,0,5,Moderate Risk
128,60,0,19,9,4,5,6,High Risk
306,60,0,36,0,0,16,4,Moderate Risk
110,180,11,40,3,0,0,4,Moderate Risk
52,240,50,43,0,0,35,4,Moderate Risk
324,240,0,14,1,0,23,4,Moderate Risk
23,180,0,202,0,3,7,3,Moderate Risk
211,180,5,0,1,2,12,4,Moderate Risk
207,120,0,63,0,0,5,2,Low Risk
133,60,0,10,0,0,10,2,Low Risk
136,60,37,42,0,7,9,6,High Risk
253,240,0,98,0,0,6,3,High Risk
229,120,1,46,0,0,52,6,High Risk
208,120,51,20,0,0,10,4,Moderate Risk
0,60,0,51,0,0,20,2,Low Risk
189,120,26,68,0,2,24,6,High Risk
118,180,0,98,0,2,6,1,Low Risk
255,240,0,103,0,11,0,5,Moderate Risk
40,120,0,64,0,0,0,0,Moderate Risk
141,60,0,3,4,0,20,6,High Risk
111,120,0,27,1,0,35,2,Low Risk
75,180,0,30,0,0,12,0,Low Risk
190,180,0,104,7,0,5,5,Moderate Risk
61,180,10,153,0,0,42,5,Moderate Risk
309,120,0,32,0,0,7,2,Low Risk
239,60,0,43,0,2,11,2,Low Risk
109,240,5,12,1,7,14,4,Moderate Risk
158,120,6,93,0,3,8,7,High Risk
245,60,44,0,0,5,11,6,High Risk
244,180,0,0,0,4,10,4,Moderate Risk
69,60,0,90,1,4,0,4,Moderate Risk
0,180,0,49,0,2,24,2,Low Risk
89,120,39,9,1,5,2,4,Moderate Risk
276,60,40,80,0,0,7,4,Moderate Risk
401,180,0,91,0,1,0,3,Moderate Risk
243,60,0,82,1,3,4,4,Moderate Risk
157,60,0,9,1,2,11,2,Low Risk
70,240,0,81,0,0,3,0,Low Risk
38,120,0,58,1,0,2,0,Low Risk
86,180,0,93,0,4,0,3,Moderate Risk
85,60,0,88,2,0,14,2,Low Risk
413,60,0,87,0,4,3,4,Moderate Risk
50,180,65,60,0,0,5,2,Low Risk
138,120,0,6,0,5,11,4,Moderate Risk
224,120,0,30,1,7,6,4,Moderate Risk
189,180,0,42,0,0,13,2,Low Risk
175,60,57,156,0,0,8,5,Moderate Risk
84,240,49,68,0,7,6,4,Moderate Risk
153,240,0,0,2,1,6,0,Low Risk
9,60,18,39,2,1,20,4,Moderate Risk
35,240,30,64,0,0,1,2,Low Risk
129,180,59,48,0,0,7,2,Low Risk
251,120,0,31,0,0,14,2,Low Risk
22,60,0,38,0,0,17,2,Low Risk
73,240,0,59,0,1,6,0,Low Risk
159,60,73,66,0,0,12,4,High Risk
83,180,0,64,0,0,40,2,Low Risk
199,120,0,28,0,3,1,4,Moderate Risk
20,240,0,10,0,1,11,0,Low Risk
144,240,0,30,0,1,11,0,Low Risk
107,180,0,59,0,0,11,0,Low Risk
219,240,0,154,0,2,6,1,Low Risk
316,120,0,34,2,1,7,2,Low Risk
224,60,0,64,0,3,8,4,Moderate Risk
242,240,31,40,0,4,7,6,High Risk
124,120,0,68,0,0,6,2,Low Risk
104,240,0,51,5,0,1,2,Low Risk
257,180,0,25,0,4,34,6,High Risk
211,60,0,55,0,0,4,2,Low Risk
232,60,7,136,0,0,9,5,Moderate Risk
341,180,0,36,0,0,7,2,Low Risk
7,120,0,51,0,0,0,0,Low Risk
386,120,0,58,0,0,9,2,Low Risk
235,180,0,118,0,0,0,3,Moderate Risk
188,120,0,56,0,0,5,2,Low Risk
329,120,111,11,1,0,25,6,High Risk
219,180,40,43,0,0,21,6,High Risk
135,60,0,43,3,2,10,4,Moderate Risk
233,120,0,97,0,0,9,3,Moderate Risk
229,60,0,133,0,0,0,3,Moderate Risk
21,180,0,42,1,0,9,0,Low Risk
0,180,11,24,0,0,38,4,Moderate Risk
240,180,2,2,0,1,8,4,Moderate Risk
85,120,0,99,6,1,2,3,Moderate Risk
93,60,0,24,0,1,1,2,Low Risk
250,60,0,46,4,1,5,4,Moderate Risk
238,180,0,59,0,1,18,4,Moderate Risk
125,240,0,49,0,0,12,0,Low Risk
316,240,0,46,0,1,0,2,Low Risk
171,60,0,91,3,0,37,7,Moderate Risk
229,180,0,198,0,0,11,3,Moderate Risk
100,240,0,74,0,1,4,0,Low Risk
207,120,0,37,0,0,5,2,Low Risk
306,120,0,0,0,0,0,2,Low Risk
0,60,0,0,0,0,19,2,Low Risk
133,180,11,194,0,5,1,5,Moderate Risk
193,60,0,35,0,3,49,6,High Risk
112,60,0,57,0,0,11,2,Low Risk
131,180,0,1,1,0,27,2,Low Risk
180,180,0,63,0,0,22,2,Low Risk
254,120,0,65,0,0,24,4,Moderate Risk
149,120,0,24,0,2,6,2,Low Risk
165,120,0,0,0,0,20,4,Moderate Risk
150,240,27,26,0,1,8,2,Low Risk
184,120,0,91,3,3,11,7,High Risk
250,60,0,79,0,1,14,2,Low Risk
156,240,0,55,0,0,8,0,Low Risk
191,120,0,62,1,0,4,2,Low Risk
89,180,0,0,0,2,11,0,Low Risk
102,60,0,46,0,0,49,4,Moderate Risk
149,120,0,50,0,8,4,4,Moderate Risk
379,120,0,0,0,0,15,2,Low Risk
120,180,0,27,0,1,10,0,Low Risk
193,60,0,35,0,1,32,4,Moderate Risk
189,60,0,74,0,1,6,2,Low Risk
77,240,0,86,0,3,12,2,Low Risk
151,180,0,72,0,0,27,2,Low Risk
178,180,0,140,1,0,6,1,Low Risk
263,120,0,0,0,1,0,2,Low Risk
235,240,0,44,1,0,13,0,Moderate Risk
80,120,20,10,1,1,19,4,Moderate Risk
127,120,0,65,0,0,10,2,Low Risk
111,240,0,19,1,1,9,0,Low Risk
302,120,0,100,2,0,9,3,Moderate Risk
101,60,57,20,0,0,21,6,High Risk
109,60,0,26,1,0,8,2,Low Risk
207,180,0,1,0,0,3,2,Low Risk
156,120,0,122,0,0,11,3,Moderate Risk
0,180,0,72,0,1,11,0,Low Risk
230,180,0,36,7,2,32,6,High Risk
0,60,0,77,2,0,11,0,Low Risk
56,240,0,0,0,7,7,2,Low Risk
66,180,29,5,0,5,2,4,Moderate Risk
226,120,3,152,0,1,10,5,Moderate Risk
114,60,0,96,0,0,30,5,Moderate Risk
151,60,0,78,0,0,1,2,Low Risk
164,180,0,39,0,0,20,2,Low Risk
94,180,51,55,1,3,6,4,Moderate Risk
75,120,0,29,0,3,0,2,Low Risk
0,60,0,102,3,1,10,3,Moderate Risk
250,240,0,114,0,1,6,3,Moderate Risk
89,180,0,74,1,0,11,0,Low Risk
175,120,0,27,0,0,3,2,Low Risk
265,180,14,24,2,0,0,4,Moderate Risk
186,240,0,0,0,2,12,0,Low Risk
229,240,107,108,0,0,7,3,Moderate Risk
194,60,0,45,0,2,4,2,Low Risk
217,120,0,139,0,0,6,3,Moderate Risk
0,240,102,59,3,4,6,6,High Risk
205,240,0,43,0,0,21,2,Low Risk
63,180,9,77,1,1,9,2,Low Risk
26,60,61,86,1,2,0,2,Low Risk
192,120,0,78,1,2,7,2,Low Risk
145,240,0,40,0,0,0,0,Low Risk
91,60,0,45,0,2,13,2,Low Risk
187,120,0,27,0,1,0,2,Low Risk
308,180,0,0,1,0,0,2,Low Risk
50,120,0,134,0,0,11,1,Low Risk
103,180,0,67,0,2,23,2,Low Risk
199,120,0,23,0,0,15,2,Low Risk
263,180,0,33,0,0,15,2,Low Risk
37,60,0,0,0,1,17,2,Low Risk
217,120,17,46,0,1,3,4,Moderate Risk
334,120,0,0,0,0,21,4,Moderate Risk
169,60,0,49,1,0,21,4,Moderate Risk
283,120,7,43,1,0,8,4,Moderate Risk
64,60,0,77,0,0,6,2,Low Risk
112,120,0,187,0,0,12,1,Low Risk
196,240,0,24,0,0,5,0,Low Risk
59,240,0,93,0,0,9,1,Low Risk
143,240,0,0,0,2,31,2,Low Risk
172,240,0,0,0,2,13,0,Low Risk
167,120,0,102,0,0,15,3,Moderate Risk
93,240,0,43,0,0,9,0,Low Risk
151,180,0,0,0,0,8,0,Low Risk
49,180,0,21,0,0,24,2,Low Risk
104,180,0,66,0,0,33,2,Low Risk
39,60,0,66,0,0,23,2,Low Risk
144,120,0,62,1,0,9,2,Low Risk
285,240,0,6,0,0,0,2,Low Risk
13,60,0,22,1,2,5,0,Low Risk
121,240,0,0,0,7,0,2,Low Risk
133,60,0,0,0,0,7,2,Low Risk
250,180,16,45,0,3,7,6,High Risk
236,60,36,27,0,3,5,6,High Risk
188,240,0,57,0,2,15,0,Low Risk
182,60,95,110,0,0,0,5,Moderate Risk
117,60,0,23,0,0,10,2,Low Risk
189,120,34,121,0,0,3,5,Moderate Risk
257,60,0,14,0,0,0,2,Low Risk
105,240,0,27,0,6,18,4,Moderate Risk
42,180,0,7,0,0,13,0,Low Risk
46,120,0,51,0,0,7,0,Low Risk
147,120,0,85,1,6,11,4,Moderate Risk
150,120,0,14,3,5,17,8,High Risk
156,240,0,22,0,0,9,0,Low Risk
8,180,0,68,0,4,0,2,Low Risk
466,180,0,68,0,4,0,4,Moderate Risk
301,240,0,0,0,2,4,2,Low Risk
100,60,0,48,0,3,22,6,High Risk
191,180,0,40,0,7,8,4,Moderate Risk
283,180,0,65,0,0,10,2,Low Risk
401,120,0,133,0,3,15,5,Moderate Risk
0,60,0,119,0,0,4,1,Low Risk
158,180,0,12,0,0,0,0,Low Risk
175,120,0,15,0,1,4,2,Low Risk
181,60,0,141,0,0,1,3,Moderate Risk
429,180,0,65,0,7,4,4,Moderate Risk
207,240,0,104,0,0,16,3,Moderate Risk
54,240,0,0,0,0,14,0,Low Risk
201,240,0,53,0,0,1,0,Low Risk
50,240,0,0,6,0,2,2,Low Risk
113,120,0,0,0,2,12,0,Low Risk
179,60,0,36,0,1,10,2,Low Risk
282,240,45,17,0,0,0,4,Moderate Risk
99,60,0,49,0,2,7,2,Low Risk
216,120,0,23,0,0,4,2,Low Risk
170,180,18,65,1,4,0,4,Moderate Risk
75,240,0,15,0,1,10,0,Low Risk
183,60,0,167,0,0,4,3,Moderate Risk
305,120,0,77,0,0,10,2,Low Risk
74,240,83,79,0,0,5,2,Moderate Risk
123,240,0,0,0,0,6,0,Low Risk
287,120,40,44,0,0,14,4,Moderate Risk
34,60,0,53,0,4,13,2,Low Risk
250,240,0,0,0,0,4,2,Low Risk
193,180,0,37,2,0,18,4,Moderate Risk
304,60,0,82,1,0,0,2,Low Risk
372,180,0,73,0,0,19,4,Moderate Risk
121,180,0,37,0,0,30,2,Low Risk
166,120,50,31,0,5,6,6,High Risk
183,120,0,68,0,0,8,2,Low Risk
272,180,0,170,3,0,0,5,Moderate Risk
159,120,0,2,1,0,39,4,Moderate Risk
113,240,0,17,1,2,11,0,Low Risk
0,240,0,0,0,0,19,2,Low Risk
0,180,0,14,0,11,16,4,Moderate Risk
86,180,0,24,1,0,8,0,Low Risk
202,240,0,38,0,0,18,2,Low Risk
237,120,0,0,1,1,17,4,Moderate Risk
286,240,59,32,0,0,5,4,Moderate Risk
0,240,26,64,0,0,27,4,Moderate Risk
159,180,0,20,1,0,11,0,Moderate Risk
42,180,13,1,0,0,3,2,Low Risk
228,180,0,0,0,0,1,2,Low Risk
0,180,57,38,2,0,26,4,Moderate Risk
270,120,0,75,0,2,10,2,Low Risk
97,180,0,26,0,7,3,2,Low Risk
276,240,0,45,0,3,6,4,Moderate Risk
209,180,0,60,0,3,3,4,Moderate Risk
183,180,0,64,0,0,38,4,Moderate Risk
0,120,0,50,0,0,20,2,Low Risk
82,240,0,47,0,0,10,0,Low Risk
172,120,27,34,0,1,10,4,Moderate Risk
164,120,43,39,1,1,6,4,Moderate Risk
84,240,0,149,0,0,13,1,Low Risk
63,60,0,117,0,0,37,5,Moderate Risk
146,180,0,39,3,0,24,4,Moderate Risk
95,180,0,88,0,0,17,2,Low Risk
153,180,46,0,1,1,7,2,Low Risk
228,60,0,89,0,0,7,2,Low Risk
192,240,0,28,0,4,0,2,Low Risk
86,180,0,81,0,1,45,2,Low Risk
265,240,0,25,1,1,21,4,Moderate Risk
176,180,0,53,0,0,28,2,Low Risk
148,180,0,79,2,1,9,0,Low Risk
327,180,0,78,0,0,9,2,Low Risk
0,180,48,43,0,0,4,2,Low Risk
199,180,0,99,0,0,0,3,Moderate Risk
101,60,6,32,0,2,14,4,Moderate Risk
74,240,0,15,1,0,1,0,Low Risk
167,120,0,57,5,0,37,6,High Risk
225,180,0,76,0,0,8,2,Low Risk
311,120,0,131,0,0,0,3,Moderate Risk
0,120,0,53,0,0,13,0,Low Risk
107,120,12,42,0,5,5,4,Moderate Risk
395,120,0,79,0,0,29,4,Moderate Risk
184,180,0,91,0,1,6,3,Moderate Risk
315,180,0,22,0,2,38,4,Moderate Risk
113,180,0,151,1,0,4,1,Low Risk
86,240,1,16,0,0,0,2,Low Risk
88,180,0,40,0,0,4,0,Low Risk
136,180,0,129,1,0,8,1,Low Risk
0,120,0,101,0,4,7,3,Moderate Risk
179,180,0,80,0,11,11,2,Low Risk
78,240,0,27,2,0,8,0,Low Risk
282,60,0,71,4,0,29,6,High Risk
112,60,8,70,0,1,0,4,Moderate Risk
251,240,0,0,0,0,0,2,Low Risk
260,180,0,25,0,1,3,2,Low Risk
69,180,0,141,1,0,17,3,Moderate Risk
331,120,0,0,0,7,16,6,High Risk
290,60,0,72,0,0,10,2,Moderate Risk
87,120,2,35,0,0,12,2,Low Risk
157,240,0,46,0,0,1,0,Low Risk
138,240,0,8,2,0,22,2,Low Risk
80,120,0,29,0,0,10,0,Low Risk
110,60,0,183,0,2,0,3,Moderate Risk
107,60,0,59,0,3,7,4,Moderate Risk
267,60,0,0,0,3,7,4,Moderate Risk
280,180,0,19,0,0,0,2,Low Risk
80,180,0,7,1,1,25,2,Low Risk
253,240,0,167,0,0,9,3,Moderate Risk
179,180,44,0,0,0,10,2,Low Risk
119,180,0,54,3,0,31,4,Moderate Risk
109,240,0,57,0,0,2,0,Low Risk
196,120,36,38,0,0,4,4,Low Risk
235,120,0,95,0,0,14,3,Moderate Risk
31,180,0,57,1,0,47,2,Low Risk
281,120,0,16,0,2,36,4,Moderate Risk
0,120,0,54,0,0,8,0,Low Risk
192,180,0,70,0,0,0,2,Low Risk
283,180,0,0,0,2,5,2,Low Risk
193,240,0,0,0,0,6,0,Low Risk
66,240,0,147,0,0,8,1,Low Risk
265,180,0,89,1,0,32,4,Moderate Risk
109,180,0,99,0,0,1,1,Low Risk
130,240,0,91,0,2,0,1,Low Risk
129,120,6,69,0,0,3,4,Moderate Risk
191,180,0,0,0,0,8,2,Low Risk
270,60,0,20,1,0,15,2,Low Risk
106,240,0,31,0,0,0,0,Low Risk
241,120,0,144,0,0,9,3,Moderate Risk
232,120,121,25,1,0,2,4,Moderate Risk
223,240,30,62,1,2,25,4,Moderate Risk
320,120,0,10,1,0,7,2,Low Risk
73,60,0,147,3,1,13,5,Moderate Risk
123,60,31,70,0,0,6,4,Moderate Risk
100,120,0,92,0,0,6,1,Low Risk
197,240,0,51,0,2,10,0,Low Risk
0,60,7,67,0,0,3,2,Low Risk
254,180,0,31,0,1,4,2,Low Risk
0,180,0,68,0,0,9,0,Low Risk
0,180,0,111,0,0,2,1,Low Risk
8,120,0,64,0,2,5,0,Low Risk
77,60,0,21,0,0,9,2,Low Risk
212,120,0,64,0,0,0,2,Low Risk
4,120,0,69,0,6,38,4,Moderate Risk
231,60,0,75,5,0,6,4,Moderate Risk
218,60,0,12,1,0,4,2,Low Risk
65,240,0,0,0,0,0,0,Low Risk
127,60,0,60,0,0,7,2,Low Risk
111,120,0,47,1,0,44,2,Low Risk
348,240,0,41,3,2,29,6,High Risk
29,180,0,88,0,6,1,2,Low Risk
10,180,61,0,0,0,21,4,Moderate Risk
301,240,24,45,0,0,29,6,High Risk
0,240,0,34,0,0,0,0,Low Risk
186,240,0,115,0,4,18,5,Moderate Risk
38,60,0,0,1,1,4,0,Low Risk
178,120,0,8,0,7,1,4,Moderate Risk
204,60,0,83,0,1,16,4,Moderate Risk
168,120,0,0,1,1,27,4,Moderate Risk
143,120,0,69,0,0,0,2,Low Risk
0,60,0,70,1,2,16,2,Low Risk
294,180,0,68,0,0,10,2,Low Risk
16,120,15,12,0,0,0,2,Low Risk
75,120,0,0,0,1,16,2,Low Risk
191,60,0,138,0,1,8,3,Moderate Risk
128,180,0,178,0,6,0,3,Moderate Risk
264,60,0,23,0,0,0,2,Low Risk
167,240,0,0,0,0,10,0,Low Risk
176,120,0,51,0,0,13,2,Low Risk
151,120,0,185,0,2,10,3,Moderate Risk
136,180,0,51,1,0,19,2,Low Risk
227,120,0,61,3,0,29,6,High Risk
164,60,0,30,3,0,15,4,Moderate Risk
53,60,0,50,0,1,5,0,Low Risk
265,120,0,0,0,3,2,4,Moderate Risk
136,60,0,0,0,0,21,4,Moderate Risk
385,240,0,46,4,0,11,4,Moderate Risk
224,240,0,81,0,0,35,2,Low Risk
0,120,47,115,0,0,0,3,Moderate Risk
0,180,0,44,1,0,0,0,Low Risk
226,60,0,68,3,0,7,4,Moderate Risk
194,120,0,0,0,1,12,2,Low Risk
71,120,0,17,0,2,24,2,Low Risk
252,120,0,71,2,0,0,2,Low Risk
133,240,0,65,0,0,10,0,Low Risk
334,180,0,91,0,0,17,5,Moderate Risk
231,60,0,135,2,0,0,3,Moderate Risk
248,120,15,89,0,0,1,4,Moderate Risk
0,240,0,93,0,0,2,1,Low Risk
177,180,0,34,0,0,21,2,Low Risk
99,120,0,0,0,6,16,4,Moderate Risk
127,60,0,10,0,4,14,4,Moderate Risk
155,60,0,5,0,0,0,2,Low Risk
237,60,0,3,0,5,4,4,Moderate Risk
126,180,0,35,1,0,10,0,Low Risk
61,240,0,154,0,0,27,3,Moderate Risk
219,120,0,43,0,0,9,2,Low Risk
107,120,0,34,0,2,4,0,Low Risk
113,180,46,9,0,0,25,4,Moderate Risk
167,120,0,17,0,1,10,2,Low Risk
44,240,0,0,0,0,9,0,Low Risk
139,120,4,130,2,3,0,7,High Risk
184,240,0,135,0,0,0,1,Low Risk
16,60,0,23,0,0,2,0,Low Risk
176,60,0,27,0,2,13,2,Low Risk
262,240,0,51,2,0,14,2,Low Risk
126,120,0,34,0,1,9,2,Low Risk
95,240,0,48,0,3,5,2,Low Risk
50,240,0,48,0,3,1,2,Low Risk
127,120,0,84,1,1,7,2,Low Risk
154,120,0,0,0,2,0,2,Low Risk
8,60,0,20,0,0,14,0,Low Risk
0,240,0,150,0,0,1,1,Low Risk
167,240,1,3,0,0,15,2,Low Risk
218,60,0,128,0,0,0,3,Moderate Risk
0,240,20,58,0,1,18,4,Moderate Risk
141,180,0,47,0,0,30,2,Low Risk
288,120,0,26,2,4,4,4,Moderate Risk
103,180,0,118,0,1,0,1,Low Risk
97,120,9,67,0,0,5,2,Low Risk
308,60,0,40,0,0,0,2,Low Risk
360,60,0,79,2,2,7,2,Low Risk
79,240,0,14,0,0,6,0,Low Risk
412,180,0,99,1,4,8,5,Moderate Risk
179,240,0,16,0,0,6,0,Low Risk
138,60,0,0,0,0,3,2,Low Risk
190,60,84,41,0,0,21,6,High Risk
104,180,0,81,0,3,31,4,Moderate Risk
329,180,0,57,1,0,6,2,Low Risk
140,180,34,146,0,0,0,3,Moderate Risk
0,120,27,38,0,1,23,4,Moderate Risk
36,180,0,11,0,5,6,2,Low Risk
124,120,0,0,0,0,17,4,Moderate Risk
175,60,37,79,2,0,37,6,High Risk
190,60,0,109,0,4,3,5,Moderate Risk
164,120,27,35,0,0,25,6,High Risk
194,60,14,34,0,0,8,4,Moderate Risk
73,240,0,44,0,0,19,2,Low Risk
215,60,0,26,6,0,5,4,Moderate Risk
7,180,0,36,1,0,1,0,Low Risk
210,180,0,83,1,0,13,2,Low Risk
97,120,23,71,2,0,6,2,Low Risk
120,240,18,63,0,5,16,6,High Risk
123,120,0,0,0,1,0,2,Low Risk
279,120,0,92,0,0,36,5,Moderate Risk
349,60,14,98,2,3,7,7,High Risk
104,240,0,27,0,1,6,0,Low Risk
0,60,0,71,3,0,3,2,Low Risk
136,180,0,27,0,1,11,0,Low Risk
77,240,0,80,0,4,29,4,Moderate Risk
291,120,0,0,0,0,3,2,Low Risk
157,60,0,64,2,0,20,4,Moderate Risk
115,120,0,45,1,0,10,0,Low Risk
159,60,0,53,1,0,5,2,Low Risk
73,240,0,72,3,0,7,2,Low Risk
114,180,0,96,0,0,6,1,Low Risk
168,60,0,53,0,0,6,2,Low Risk
202,180,0,0,0,0,17,4,Moderate Risk
0,120,0,14,1,4,7,2,Low Risk
274,240,0,57,0,5,3,4,Moderate Risk
35,60,0,141,0,0,7,1,Low Risk
19,180,0,27,0,2,10,0,Low Risk
211,180,0,47,0,1,0,2,Low Risk
275,60,0,76,4,0,10,4,Moderate Risk
0,60,0,0,0,1,7,0,Low Risk
142,240,0,30,0,0,20,2,Low Risk
235,60,0,33,0,2,6,2,Low Risk
179,180,0,38,0,3,3,2,Low Risk
